OutdoorTemperature,Humidity,Direction,AC_Energy_kWh,AC_Time_hours,AC_Fan_Energy_kWh,AC_Fan_Time_hours,PredictedTemperature
35,52,north,1.5874421347741994,1.3606646869493138,1.4079099885794983,1.1338872391244281,22.091002
35,52,south,1.6444904814887698,1.409563269847517,1.4585064389394449,1.1746360582062643,21.788805
35,52,east,1.6178274961303716,1.3867092823974614,1.434858910258484,1.155591068664551,21.930044
35,52,west,1.632252873340547,1.3990738914347547,1.4476528459984614,1.1658949095289624,21.85363
35,53,north,1.5926155820885743,1.3650990703616352,1.412498343638081,1.1375825586346962,22.063597
35,53,south,1.6487093903266408,1.413179477422835,1.4622482092777944,1.1776495645190292,21.766457
35,53,east,1.623224545253086,1.3913353245026452,1.4396455788256537,1.1594461037522044,21.901455
35,53,west,1.6364717821784183,1.4026900990100728,1.4513946163368114,1.1689084158417273,21.831282
35,54,north,1.597787949200977,1.3695325278865518,1.4170857406603903,1.1412771065721263,22.036198
35,54,south,1.652928299164512,1.4167956849981531,1.4659899796161446,1.1806630708317944,21.744108
35,54,east,1.6284048338466215,1.3957755718685327,1.4442400014473011,1.1631463098904438,21.874014
35,54,west,1.6407555031346488,1.406361859829699,1.4551938688515633,1.1719682165247491,21.80859
35,55,north,1.6029613965153517,1.3739669112988728,1.4216740957189729,1.1449724260823941,22.008793
35,55,south,1.657146847935059,1.4204115839443363,1.46973143060907,1.1836763199536136,21.721762
35,55,east,1.6327573276617777,1.3995062808529524,1.4481002489381243,1.166255234044127,21.850958
35,55,west,1.6449988965505666,1.4099990541862,1.4589573546787766,1.1749992118218333,21.786112
35,56,north,1.6081341236950781,1.3784006774529243,1.4262618120867063,1.1486672312107704,21.981392
35,56,south,1.6613783591292774,1.4240385935393807,1.4734843780372762,1.1866988279494841,21.699347
35,56,east,1.6368948612843752,1.40305273824375,1.4517698472105471,1.1692106152031252,21.82904
35,56,west,1.6491367902404885,1.413545820206133,1.4626272722966236,1.1779548501717776,21.764193
35,57,north,1.6133079310767775,1.3828353694943807,1.4308504864907134,1.152362807911984,21.953985
35,57,south,1.6655158927518754,1.427585050930179,1.4771539763096988,1.1896542091084823,21.67743
35,57,east,1.641032394906973,1.4065991956345483,1.4554394454829702,1.1721659963621236,21.807123
35,57,west,1.6532736037284377,1.417091660338661,1.4662962318781978,1.1809097169488842,21.74228
35,58,north,1.6184806582565041,1.3872691356484321,1.4354382028584471,1.1560576130403601,21.926584
35,58,south,1.6696530663071487,1.4311311996918419,1.4808232552366973,1.1926093330765348,21.655514
35,58,east,1.6451699285295707,1.4101456530253462,1.459109043755393,1.175121377521122,21.785206
35,58,west,1.6574118574856838,1.420638734987729,1.4699664688414698,1.1838656124897742,21.720358
35,59,north,1.6234305037625392,1.3915118603678907,1.439828244408443,1.1595932169732426,21.900364
35,59,south,1.6737913200643948,1.4346782743409097,1.4844934921999693,1.195565228617425,21.633593
35,59,east,1.6493078222194926,1.4136924190452793,1.4627789613732403,1.178077015871066,21.763287
35,59,west,1.6615497511756059,1.424185501007662,1.4736363864593172,1.1868212508397185,21.698439
35,60,north,1.628037205108594,1.3954604615216522,1.4439139497689315,1.16288371793471,21.875961
35,60,south,1.6779284936196683,1.438224423102573,1.4881627711269676,1.1985203525854773,21.611677
35,60,east,1.6534453558420898,1.417238876436077,1.4664485596456633,1.1810323970300645,21.74137
35,60,west,1.6656869247308792,1.4277316497693249,1.4773056653863152,1.1897763748077708,21.676523
40,10,north,2.3726650732087506,2.033712919893215,2.1043279518339513,1.694760766577679,22.931519
40,10,south,2.3908765583330864,2.049322764285503,2.1204798047120827,1.7077689702379188,22.835049
40,10,east,2.382136644172325,2.041831409290564,2.1127283332242643,1.7015261744088035,22.881346
40,10,west,2.3868711694184768,2.045889573787266,2.116927406210435,1.704907978156055,22.856266
40,11,north,2.3811572610504497,2.0409919380432426,2.111859713669744,1.7008266150360354,22.886534
40,11,south,2.398295025413965,2.0556814503548275,2.127059278492148,1.7130678752956896,22.795752
40,11,east,2.3906284719466995,2.049110118811457,2.1202597757146324,1.707591765676214,22.836363
40,11,west,2.3953651575967974,2.053170135082969,2.12446076477335,1.710975112569141,22.811272
40,12,north,2.38965124922877,2.0482724993389456,2.1193930722326595,1.7068937494491216,22.84154
40,12,south,2.405713492494844,2.062040136424152,2.133638752272213,1.7183667803534601,22.756454
40,12,east,2.39912246012502,2.05639068010716,2.127793134277548,1.7136589000893,22.791368
40,12,west,2.4038569853711724,2.060448844603862,2.1319922072637185,1.7170407038365518,22.766289
40,13,north,2.398143077003145,2.0555512088598387,2.1269245147230276,1.7129593407165322,22.796556
40,13,south,2.413132319643047,2.0683991311226118,2.1402185453977025,1.7236659426021765,22.717155
40,13,east,2.4076153681013674,2.063670315515458,2.1353255348041893,1.7197252629295483,22.74638
40,13,west,2.4121799415704888,2.0675828070604187,2.139373876750017,1.7229856725503494,22.7222
40,14,north,2.4066637101634574,2.0628546087115347,2.134481504847352,1.7190455072596122,22.751421
40,14,south,2.4205511467912504,2.074758125821072,2.146798338523192,1.728965104850893,22.677856
40,14,east,2.4161071958757425,2.070949025036351,2.1428569772945574,1.7257908541969589,22.701397
40,14,west,2.4200873800776566,2.0743606114951345,2.1463870216164933,1.7286338429126118,22.680313
40,15,north,2.4152001862860355,2.070171588245173,2.142052546170353,1.7251429902043112,22.706202
40,15,south,2.4279703340067775,2.0811174291486667,2.153378450994107,1.7342645242905559,22.638556
40,15,east,2.4246051447946293,2.0782329812525395,2.1503938486571417,1.7318608177104495,22.656382
40,15,west,2.4279933783155276,2.0811371814133097,2.153398889101272,1.7342809845110914,22.638433
40,16,north,2.4237363023412897,2.077488259149677,2.1496232681479293,1.731240215958064,22.660984
40,16,south,2.4353888010876568,2.0874761152179913,2.1599579247741714,1.7395634293483262,22.599258
40,16,east,2.432828002277813,2.085281144809554,2.1576867401154414,1.737734287341295,22.612823
40,16,west,2.435435249772481,2.0875159283764124,2.1599991203339264,1.7395966069803435,22.599012
40,17,north,2.432272058329219,2.084804621425045,2.1571936707800816,1.7373371845208712,22.615768
40,17,south,2.4428321128139068,2.0938560966976345,2.1665594333885245,1.744880080581362,22.55983
40,17,east,2.440778648863887,2.0920959847404745,2.1647382064328524,1.7434133206170623,22.570707
40,17,west,2.4428976450669144,2.093912267200212,2.1666175542557755,1.7449268893335106,22.559483
40,18,north,2.440808174384473,2.0921212923295482,2.164764392757658,1.7434344102746238,22.57055
40,18,south,2.450225015114766,2.100192870098371,2.173116233643453,1.7501607250819757,22.520668
40,18,east,2.4487289353826376,2.0989105160422605,2.171789353404839,1.7490920967018837,22.528593
40,18,west,2.450359680294024,2.1003082973948777,2.1732356688322,1.7502569144957316,22.519955
40,19,north,2.449344290439727,2.0994379632340516,2.172335114735234,1.7495316360283764,22.525333
40,19,south,2.4575783100099615,2.1064956942942525,2.179637905901692,1.7554130785785438,22.481716
40,19,east,2.4566788618340634,2.1057247387149114,2.1788401810314015,1.7547706155957596,22.48648
40,19,west,2.4578217155211335,2.1067043275895427,2.1798537834086242,1.7555869396579526,22.480427
40,20,north,2.4578811266296294,2.1067552513968253,2.17990647540366,1.7556293761640214,22.480112
40,20,south,2.464931244837832,2.112798209860999,2.1861592588145062,1.760665174884166,22.442766
40,20,east,2.464628788285489,2.112538961387562,2.185891008657963,1.7604491344896347,22.444368
40,20,west,2.4652837507482426,2.113100357784208,2.1864718979850486,1.7609169648201735,22.440899
40,21,north,2.4664050003958597,2.1140614289107367,2.1874663396368046,1.7617178574256143,22.43496
40,21,south,2.4722838195983794,2.1191004167986107,2.192680292381896,1.7659170139988427,22.403818
40,21,east,2.4725797949388872,2.1193541099476176,2.1929427943207984,1.7661284249563478,22.40225
40,21,west,2.472716260454766,2.1194710803897996,2.1930638262366675,1.766225900324833,22.401527
40,22,north,2.474355646981934,2.120876268841658,2.194517805954215,1.7673968907013815,22.392843
40,22,south,2.4796363943589266,2.1254026237362225,2.1992013259492857,1.7711688531135188,22.36487
40,22,east,2.480272633320821,2.1259479714178466,2.1997656093142997,1.7716233095148723,22.3615
40,22,west,2.480068835215313,2.1257732873274113,2.1995848598040575,1.7714777394395094,22.36258
40,23,north,2.4823052133660357,2.1276901828851735,2.201568314235353,1.7730751524043111,22.350733
40,23,south,2.486988969119473,2.1317048306738338,2.2057223595166757,1.776420692228195,22.325922
40,23,east,2.4877357487499028,2.1323449274999167,2.206384681926997,1.7769541062499308,22.321966
40,23,west,2.487421770043184,2.1320758028941578,2.206106212716872,1.7767298357451315,22.32363
40,24,north,2.4902554998847855,2.134504714186959,2.2086194612073395,1.7787539284891325,22.308619
40,24,south,2.4943422640146684,2.138007654869716,2.2122440317749144,1.7816730457247634,22.28697
40,24,east,2.4951970638423635,2.1387403404363114,2.2130021578125727,1.7822836170302596,22.282442
40,24,west,2.4947739847364065,2.1383777012026344,2.212626926938837,1.781981417668862,22.284683
40,25,north,2.4982054263362112,2.1413189368596095,2.215670288833902,1.7844324473830082,22.266506
40,25,south,2.5008227557159572,2.1435623620422493,2.2179916107242716,1.786301968368541,22.252642
40,25,east,2.5025593604206646,2.1450508803605697,2.219531813706423,1.787542400300475,22.243443
40,25,west,2.5021269195642777,2.144680216769381,2.219148279851651,1.7872335139744842,22.245733
40,26,north,2.5061560729222854,2.1481337767905306,2.222721755151313,1.7901114806587757,22.22439
40,26,south,2.5071883859408204,2.1490186165207033,2.2236373184832283,1.7908488471005863,22.218922
40,26,east,2.5099115751138874,2.1513527786690463,2.2260525279283883,1.7927939822242054,22.204496
40,26,west,2.5094791342575005,2.150982115077858,2.225668994073617,1.7924850958982148,22.206787
40,27,north,2.5141056393063868,2.154947690834046,2.229772263432451,1.7957897423617053,22.18228
40,27,south,2.5135543762330084,2.154475179628293,2.2292833455876084,1.795395983023577,22.1852
40,27,east,2.5172645099417585,2.1576552942357927,2.2325738808412026,1.7980460785298273,22.165546
40,27,west,2.5168324291526956,2.157284939273739,2.232190666331855,1.7977374493947829,22.167835
40,28,north,2.522130099693926,2.161825799737651,2.236889195561875,1.801521499781376,22.139772
40,28,south,2.519919286323223,2.159930816848477,2.234928414655716,1.799942347373731,22.151484
40,28,east,2.5246170847023053,2.1639575011734045,2.2390949144085925,1.8032979176445039,22.126598
40,28,west,2.5241850039132427,2.1635871462113507,2.238711699899245,1.8029892885094594,22.128887
40,29,north,2.5302715819618364,2.1688042131101457,2.244109914954248,1.8073368442584548,22.096645
40,29,south,2.526284556480762,2.165386762697796,2.240573803069248,1.8044889689148302,22.117765
40,29,east,2.5319692993955276,2.170259399481881,2.2456156286305573,1.8085494995682343,22.087652
40,29,west,2.5308138433521097,2.1692690085875226,2.2445908491634783,1.8077241738229355,22.093773
40,30,north,2.538413424297071,2.175782935111775,2.251330953692045,1.8131524459264792,22.053516
40,30,south,2.5326498266383015,2.1708427085471156,2.2462191914827794,1.8090355904559297,22.084047
40,30,east,2.5393222342233988,2.1765619150486275,2.252136981543372,1.8138015958738565,22.048702
40,30,west,2.5371794735769733,2.174725263065977,2.250236556922435,1.812271052554981,22.060053
40,31,north,2.5465325823908795,2.182742213477897,2.258531873668101,1.8189518445649138,22.010508
40,31,south,2.5385056015320706,2.175861944170346,2.251412706120706,1.8132182868086222,22.053028
40,31,east,2.54667516905127,2.182864430615374,2.258658334456186,1.8190536921794787,22.009752
40,31,west,2.5435451038018364,2.180181517544431,2.2558822646813907,1.816817931287026,22.026333
40,32,north,2.5545653243268753,2.1896274208516076,2.2656561507422883,1.8246895173763396,21.967957
40,32,south,2.5443354515784966,2.1808589584958544,2.2565832278880715,1.817382465413212,22.022146
40,32,east,2.5540273837444927,2.189166328923851,2.265179048678151,1.8243052741032089,21.970806
40,32,west,2.5499107340267,2.1856377720228854,2.2615279724403465,1.8213648100190711,21.992613
40,33,north,2.562596986060899,2.1965117023379133,2.2727794697802026,1.8304264186149282,21.925411
40,33,south,2.550164941557598,2.185855664192227,2.261753430310013,1.8215463868268562,21.991266
40,33,east,2.560921592801309,2.1950756509725506,2.2712935555202085,1.8292297091437923,21.934286
40,33,west,2.5562752840495904,2.1910931006139345,2.2671727221630293,1.8259109171782786,21.958899
40,34,north,2.5706290078622467,2.203396292453354,2.2799031081635404,1.8361635770444618,21.882864
40,34,south,2.555993711402051,2.1908517526303295,2.266922994041105,1.8257097938586082,21.96039
40,34,east,2.567478778842657,2.200696096150849,2.277109155044976,1.8339134134590407,21.899551
40,34,west,2.5626149894271095,2.1965271337946652,2.2727954370514247,1.8304392781622212,21.925316
40,35,north,2.5783650543230863,2.210027189419788,2.286764244607976,1.8416893245164905,21.841885
40,35,south,2.5618246416504498,2.1958496928432427,2.272094473844744,1.8298747440360354,21.929502
40,35,east,2.57403560481668,2.206316232700012,2.2829244352243174,1.838596860583343,21.864819
40,35,west,2.5684862472158208,2.2015596404707036,2.2780026835426033,1.8346330337255865,21.894215
40,36,north,2.5859091849001175,2.2164935870572435,2.293455169941176,1.8470779892143698,21.801922
40,36,south,2.5676116436852934,2.2008099803016803,2.2772269935065994,1.834008316918067,21.898848
40,36,east,2.5805924307907038,2.2119363692491745,2.2887397154036595,1.8432803077076454,21.830086
40,36,west,2.5745072930114064,2.20672053686692,2.283342777730355,1.8389337807224335,21.86232
40,37,north,2.593454035611797,2.222960601952969,2.3001467339652253,1.8524671682941414,21.761955
40,37,south,2.572056674802774,2.2046200069738062,2.281169312771508,1.8371833391448387,21.875301
40,37,east,2.5871485366300786,2.2175558885400677,2.294554356892153,1.847963240450056,21.795357
40,37,west,2.580528698874317,2.2118817418922716,2.288683191263531,1.8432347849102264,21.830423
40,38,north,2.6009974460541803,2.2294263823321545,2.306837020607577,1.8578553186101288,21.721996
40,38,south,2.5766615758122073,2.208567064981892,2.2852534214048745,1.8404725541515767,21.850908
40,38,east,2.593627948129395,2.2231096698251958,2.3003009778052377,1.8525913915209966,21.761034
40,38,west,2.586107221928438,2.2166633330815184,2.2936308099246268,1.8472194442345986,21.800873
40,39,north,2.6085412165638875,2.235892471340475,2.3135276265953526,1.8632437261170622,21.682035
40,39,south,2.581299242948145,2.2125422082412673,2.2893665904718667,1.8437851735343893,21.826342
40,39,east,2.599648993924981,2.228270566221412,2.3056410719929894,1.8568921385178438,21.72914
40,39,west,2.590744168929727,2.2206378590826232,2.29774334030077,1.8505315492355194,21.77631
40,40,north,2.616086427342891,2.2423597948653353,2.3202195099648266,1.8686331623877799,21.642067
40,40,south,2.585936550016758,2.2165170428715073,2.2934794401934346,1.847097535726256,21.801777
40,40,east,2.604827482181895,2.232709270441624,2.310233897887514,1.8605910587013537,21.701708
40,40,west,2.595381836065665,2.2246130023419983,2.301856509367762,1.853844168618332,21.751743
40,41,north,2.6233515057436527,2.248587004923131,2.3266629425940732,1.8738225041026093,21.603582
40,41,south,2.590273560936973,2.22023448080312,2.2973259558310057,1.8501954006692662,21.778803
40,41,east,2.609464429183184,2.2366837964427293,2.314346428263657,1.8639031637022743,21.677145
40,41,west,2.600018422999629,2.228587219713968,2.3059687203984804,1.8571560164283067,21.727182
40,42,north,2.6299083317176764,2.254207141472294,2.332478222773415,1.8785059512269113,21.56885
40,42,south,2.593857671082247,2.2233065752133543,2.3005047201860402,1.8527554793444618,21.759817
40,42,east,2.6141020963191215,2.240658939702104,2.318459597330649,1.8672157830850868,21.652578
40,42,west,2.6046568102702152,2.2325629802316134,2.3100825281563218,1.8604691501930108,21.702612
40,43,north,2.636205549150938,2.2596047564150896,2.3380632549017246,1.8830039636792415,21.535492
40,43,south,2.596869274182012,2.2258879492988677,2.3031757253161893,1.854906624415723,21.743864
40,43,east,2.6187401235223833,2.244634391590614,2.322573085743066,1.8705286596588453,21.62801
40,43,west,2.6092944774061526,2.236538123490988,2.314195697223314,1.8637817695758234,21.678045
40,44,north,2.641378996465313,2.2640391398274113,2.342651609960307,1.8866992831895093,21.508087
40,44,south,2.5998045430090433,2.228403894007751,2.3057790292163545,1.85700324500646,21.728315
40,44,east,2.623376710456348,2.248608608962584,2.3266852967737854,1.8738405074688205,21.603449
40,44,west,2.6135213077251565,2.240161120907277,2.317944493161002,1.8668009340893978,21.655655
40,45,north,2.6465517236450395,2.2684729059814623,2.347239326328041,1.8903940883178854,21.480686
40,45,south,2.6027405319707233,2.2309204559749056,2.3083829718073674,1.859100379979088,21.712763
40,45,east,2.6280143775922857,2.2525837522219594,2.330798465840777,1.8771531268516326,21.578882
40,45,west,2.617087414504219,2.2432177838607594,2.3211072902448135,1.8693481532172995,21.636765
40,46,north,2.6515422567587112,2.272750505793181,2.3516654539110005,1.893958754827651,21.45425
40,46,south,2.60567544073043,2.2334360920546543,2.310985956362108,1.8611967433788787,21.697216
40,46,east,2.632652044728223,2.256558895481334,2.3349116349077694,1.8804657462344454,21.554316
40,46,west,2.620021963196602,2.245733111311373,2.323709955454129,1.8714442594261445,21.62122
40,47,north,2.6533519551302347,2.2743016758259156,2.3532704840143155,1.8952513965215962,21.444664
40,47,south,2.6086110696247857,2.2359523453926733,2.313589579607697,1.8632936211605613,21.681665
40,47,east,2.6367686944460162,2.2600874523822996,2.338562711145574,1.883406210318583,21.532509
40,47,west,2.6229575920909576,2.2482493646493924,2.326313578699718,1.873541137207827,21.605669
40,48,north,2.65493733155877,2.2756605699075174,2.3546765619181946,1.8963838082562643,21.436266
40,48,south,2.6115474186537897,2.2384692159889625,2.316193841544135,1.8653910133241356,21.666111
40,48,east,2.6387775100478326,2.2618092943267136,2.340344339268613,1.8848410786055947,21.521868
40,48,west,2.6258943011872855,2.2507665438748163,2.328918159981581,1.875638786562347,21.590113
40,49,north,2.656525588525899,2.277021933022199,2.3560851945854697,1.897518277518499,21.427853
40,49,south,2.6138604911445706,2.2404518495524894,2.31824531655084,1.867043207960408,21.653858
40,49,east,2.639392505037598,2.2623364328893696,2.340889781253584,1.8852803607411415,21.51861
40,49,west,2.6266266781247465,2.251394295535497,2.329567708574924,1.8761619129462475,21.586233
40,50,north,2.6581120451564066,2.278381752991206,2.357492230525623,1.8986514608260052,21.419449
40,50,south,2.614474765999688,2.2409783708568756,2.3187901198449614,1.8674819757140633,21.650604
40,50,east,2.6400071399600398,2.2628632628228913,2.34143490389313,1.8857193856857426,21.515354
40,50,west,2.627240952979864,2.2519208168398834,2.330112511869046,1.8766006806999027,21.58298
40,51,north,2.6596988618542388,2.2797418815893478,2.3588995858111996,1.899784901324456,21.411043
40,51,south,2.615089400922129,2.2415052007903964,2.319335242484508,1.867921000658664,21.647348
40,51,east,2.6406214148151568,2.2633897841272774,2.341979707187252,1.8861581534393976,21.5121
40,51,west,2.627855227834981,2.2524473381442696,2.330657315163168,1.8770394484535582,21.579725
40,52,north,2.6612867587540436,2.2811029360748942,2.3603078991330504,1.9009191133957455,21.402632
40,52,south,2.6157036757772465,2.2420317220947825,2.3198800457786293,1.868359768412319,21.644094
40,52,east,2.64123532960295,2.2639159968025284,2.34252419113595,1.886596664002107,21.508848
40,52,west,2.628469502690098,2.2529738594486557,2.3312021184572895,1.8774782162072128,21.576471
40,53,north,2.662132556898633,2.281827905913114,2.3610580415350975,1.9015232549275953,21.398151
40,53,south,2.6163175905650395,2.242557934770034,2.320424529727327,1.8687982789750284,21.640842
40,53,east,2.641844923582852,2.2644385059281587,2.3430648429395537,1.887032088273466,21.50562
40,53,west,2.629083777545215,2.2535003807530414,2.331746921751412,1.8779169839608685,21.573217
40,54,north,2.662365520457403,2.282027588963488,2.3612646580247203,1.9016896574695734,21.396917
40,54,south,2.6168357274445904,2.2430020520953633,2.3208840677931186,1.869168376746136,21.638098
40,54,east,2.6419223380575594,2.2645048611921936,2.3431335022058115,1.8870873843268279,21.505209
40,54,west,2.6296987725349807,2.254027519315698,2.3322923637363817,1.8783562660964148,21.56996
40,55,north,2.6622510190483015,2.281929444898544,2.3611631061797436,1.9016078707487867,21.397524
40,55,south,2.61622289285877,2.2424767653075173,2.320340541880695,1.8687306377562645,21.641344
40,55,east,2.6418074765811332,2.264406408498114,2.3430316310154096,1.8870053404150953,21.505817
40,55,west,2.6302954040912114,2.254538917792467,2.332821519104706,1.878782431493723,21.5668
40,56,north,2.6621357975045514,2.28183068357533,2.3610609156439173,1.901525569646108,21.398134
40,56,south,2.6156093381383014,2.2419508612614014,2.319796377277422,1.868292384384501,21.644594
40,56,east,2.641692975172032,2.2643082644331702,2.342930079170433,1.8869235536943083,21.506424
40,56,west,2.6296768084282034,2.25400869293846,2.3322728836654902,1.8783405774487167,21.570076
40,57,north,2.662021656162774,2.2817328481395207,2.360959683144365,1.901444040116267,21.398739
40,57,south,2.614996863619805,2.24142588310269,2.3192531707104225,1.867854902585575,21.647839
40,57,east,2.640412215699786,2.2632104705998164,2.3417941674956433,1.886008725499847,21.513208
40,57,west,2.628884300247598,2.253329400212227,2.331570004386263,1.8777745001768558,21.574274
40,58,north,2.6619067946863484,2.281634395445441,2.360857811953964,1.9013619962045347,21.399347
40,58,south,2.614382948832012,2.240899670427439,2.3187086867617253,1.8674163920228661,21.65109
40,58,east,2.6390702447824226,2.2620602098135048,2.340603967098696,1.8850501748445876,21.520317
40,58,west,2.6275419692629103,2.2521788307967805,2.330379484643891,1.8768156923306505,21.581385
40,59,north,2.660784104769434,2.2806720898023722,2.35986209292051,1.9005600748353102,21.405294
40,59,south,2.6137650733036533,2.2403700628317025,2.3181606900133587,1.8669750523597521,21.654364
40,59,east,2.637727553730411,2.2609093317689237,2.3394131280109,1.8840911098074362,21.52743
40,59,west,2.6261999983455473,2.2510285700104693,2.3291892842469437,1.8758571416753909,21.588493
40,60,north,2.6594421338520706,2.2795218290160606,2.358671892523563,1.8996015241800506,21.412403
40,60,south,2.6130006503743366,2.2397148431780027,2.3174827196772387,1.866429035981669,21.658413
40,60,east,2.6363859428803713,2.2597593796117468,2.3382232469593776,1.8831328163431227,21.534536
40,60,west,2.624858747562832,2.249878926482428,2.327999722540846,1.8748991054020236,21.595598
45,10,north,3.309209545252149,2.836465324501842,2.934953703824823,2.363721103751535,22.970455
45,10,south,3.2710136034990236,2.803725945856306,2.9010775411985392,2.336438288213589,23.172787
45,10,east,3.2931080546477354,2.822664046840916,2.9206732151340034,2.352220039034097,23.055748
45,10,west,3.2820601089387313,2.813194379090341,2.910874739475423,2.3443286492419513,23.114271
45,11,north,3.314834516991094,2.8412867288495094,2.9399425180456733,2.3677389407079246,22.940659
45,11,south,3.2749322161884966,2.8070847567329973,2.904552977452893,2.339237297277498,23.152029
45,11,east,3.297024867000587,2.8260213145719315,2.9241470546612347,2.355017762143276,23.035
45,11,west,3.2859776414262316,2.8165522640796268,2.914349217693503,2.3471268867330224,23.09352
45,12,north,3.3204594887300396,2.846108133197177,2.944931332266523,2.371756777664314,22.910862
45,12,south,3.2783971440494537,2.8100546948995317,2.9076260384724324,2.34171224574961,23.133675
45,12,east,3.300941679353438,2.829378582302947,2.9276208941884656,2.3578154852524555,23.014252
45,12,west,3.289895533981056,2.8199104576980476,2.917824015257007,2.3499253814150394,23.072765
45,13,north,3.3258601385259965,2.850737261593711,2.9497211942879376,2.375614384661426,22.882254
45,13,south,3.2808311991611725,2.8121410278524337,2.909784813541754,2.3434508565436944,23.12078
45,13,east,3.304860292042911,2.832737393179638,2.931096330442819,2.3606144943163647,22.993494
45,13,west,3.2938127064012312,2.823268034058198,2.9212981741296633,2.352723361715165,23.052015
45,14,north,3.3304751214205086,2.854692961217579,2.953814244593189,2.3789108010146487,22.857807
45,14,south,3.2832659744075396,2.8142279780636055,2.9119442273019254,2.3451899817196713,23.107883
45,14,east,3.3087767443284384,2.8360943522815183,2.934569850624627,2.363411960234599,22.972748
45,14,west,3.2971912181043757,2.8261639012323223,2.924294592247333,2.355136584360268,23.034119
45,15,north,3.3347876477626763,2.8583894123680085,2.957639044741897,2.38199117697334,22.834963
45,15,south,3.2856996694519345,2.8163140023873723,2.9141026830258228,2.3469283353228105,23.094992
45,15,east,3.312694276815938,2.8394522372708044,2.938044328842707,2.36621019772567,22.951996
45,15,west,3.2996270735527156,2.828251777330899,2.9264549640437774,2.3568764811090825,23.021215
45,16,north,3.338704460115528,2.861746680099024,2.961112884269129,2.38478890008252,22.814215
45,16,south,3.2881340846309772,2.818400643969409,2.9162617774405697,2.348667203307841,23.082096
45,16,east,3.315987812630567,2.8422752679690575,2.9409653814402055,2.368562723307548,22.93455
45,16,west,3.3020611286644344,2.830338110283801,2.9286137391131,2.3586150919031676,23.008322
45,17,north,3.342621992603028,2.8651045650883096,2.964587362487209,2.387587137573591,22.793463
45,17,south,3.290567779675371,2.8204866682931753,2.918420233164467,2.3504055569109803,23.069204
45,17,east,3.318421867742286,2.8443616009219594,2.9431241565095276,2.370301334101633,22.921656
45,17,west,3.3044951837761527,2.8324244432367025,2.9307725141824217,2.3603537026972523,22.995428
45,18,north,3.3465398851578523,2.8684627587067304,2.9680621600507138,2.3903856322556085,22.772709
45,18,south,3.2930021948544144,2.8225733098752124,2.9205793275792127,2.3521444248960104,23.056309
45,18,east,3.3208562829213286,2.846448242503996,2.9452832509242737,2.372040202086663,22.90876
45,18,west,3.3069288788205475,2.8345104675604693,2.932930969906319,2.362092056300391,22.982536
45,19,north,3.350457417645352,2.871820643696016,2.9715366382687947,2.39318386974668,22.751957
45,19,south,3.2954362499661336,2.8246596428281143,2.9227381026485353,2.3538830356900955,23.043415
45,19,east,3.323290698100372,2.8485348840860327,2.94744234533902,2.373779070071694,22.895864
45,19,west,3.3093632939995903,2.836597109142506,2.9350900643210656,2.363830924285422,22.96964
45,20,north,3.353577761077032,2.8744952237803134,2.9743040857171295,2.3954126864835943,22.735428
45,20,south,3.2978706651451763,2.8267462844101514,2.924897197063281,2.3556219036751256,23.03052
45,20,east,3.3257251132794146,2.85062152566807,2.949601439753767,2.375517938056725,22.882969
45,20,west,3.311797349111309,2.838683442095408,2.9372488393903873,2.3655695350795063,22.956747
45,21,north,3.356011816188751,2.876581556733215,2.9764628607864516,2.3971512972776794,22.722534
45,21,south,3.300304720256895,2.828832617363053,2.927055972132604,2.357360514469211,23.017626
45,21,east,3.3281580881891606,2.852706932733566,2.9517592567868154,2.377255777277972,22.87008
45,21,west,3.3142321243576767,2.84077039230658,2.9394082531505585,2.367308660255483,22.94385
45,22,north,3.3584462313677936,2.878668198315252,2.978621955201198,2.39889016526271,22.709639
45,22,south,3.302738775368614,2.830918950315955,2.9292147472019257,2.359099125263296,23.004732
45,22,east,3.3305925033682033,2.854793574315603,2.9539183512015614,2.3789946452630026,22.857185
45,22,west,3.3166665395367194,2.8428570338886168,2.9415673475653046,2.369047528240514,22.930954
45,23,north,3.360881006614161,2.8807551485264233,2.980781368961369,2.4006292904386863,22.696741
45,23,south,3.305173550614981,2.8330059005271266,2.9313741609620965,2.360838250439272,22.991835
45,23,east,3.333026918547247,2.85688021589764,2.956077445616308,2.380733513248033,22.84429
45,23,west,3.3190995144464654,2.8449424409541133,2.9437251645983538,2.370785367461761,22.918066
45,24,north,3.363297778494317,2.882826667280843,2.982924815450317,2.4023555560673695,22.683939
45,24,south,3.307606885592051,2.835091616221758,2.93353229734057,2.3625763468514656,22.978945
45,24,east,3.3354609736589658,2.858966548850542,2.95823622068563,2.3824721240421183,22.831396
45,24,west,3.3215335695581842,2.8470287739070153,2.945883939667675,2.372523978255846,22.905172
45,25,north,3.365628494283985,2.884824423671987,2.98499193838282,2.404020353059989,22.671593
45,25,south,3.3100409407037703,2.8371779491746603,2.9356910724098912,2.36431495764555,22.966051
45,25,east,3.3378950287706846,2.861052881803444,2.9603949957549522,2.384210734836203,22.818502
45,25,west,3.323967984737227,2.849115415489052,2.948043034082422,2.374262846240877,22.892277
45,26,north,3.3680639896650004,2.886911991141429,2.98715199083384,2.4057599926178574,22.658691
45,26,south,3.3124757159501375,2.839264899385832,2.937850486170062,2.3660540828215266,22.953154
